OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,CouncilDistrictCode,Neighborhood,Latitude,Longitude,NumberofBuildings,NumberofFloors,PropertyGFATotal,LargestPropertyUseType,SiteEnergyUse(kBtu),TotalGHGEmissions,GHGEmissionsIntensity,BuildingAge,TotalUseTypeNumber,GFABuildingRate,GFAParkingRate,GFAPerBuilding,GFAPerFloor
24115,2015,NonResidential,"Distribution Center
",2,GREATER DUWAMISH,47.56877841,-122.3249835,1.0,1.0,33600,Distribution Center,824483.0,14.87,0.36,56,2,1.0,0.0,33600.0,33600.0
24117,2015,NonResidential,Other,2,GREATER DUWAMISH,47.56660145,-122.3246812,1.0,1.0,20819,Manufacturing/Industrial Plant,1666221.0,54.93,2.49,41,1,1.0,0.0,20819.0,20819.0
24118,2015,NonResidential,Non-Refrigerated Warehouse,2,GREATER DUWAMISH,47.56661987,-122.32508087,1.0,1.0,23296,Non-Refrigerated Warehouse,1360340.0,37.36,1.46,48,2,1.0,0.0,23296.0,23296.0
24123,2015,NonResidential,Mixed Use Property,2,GREATER DUWAMISH,47.57018044,-122.3233796,1.0,1.0,35222,Non-Refrigerated Warehouse,1813864.0,45.94,1.17,61,7,1.0,0.0,35222.0,35222.0
24132,2015,NonResidential,Refrigerated Warehouse,2,GREATER DUWAMISH,47.56670187,-122.3218029,1.0,1.0,25520,Refrigerated Warehouse,1025205.0,30.69,1.12,58,1,1.0,0.0,25520.0,25520.0
24164,2015,SPS-District K-12,K-12 School,1,DELRIDGE,47.53945923,-122.35896301,1.0,1.0,41526,K-12 School,2037693.0,67.71,1.54,45,1,1.0,0.0,41526.0,41526.0
24170,2015,NonResidential,Small- and Mid-Sized Office,5,NORTH,47.70007176,-122.3030519,1.0,2.0,24291,Office,1067618.0,7.44,0.12,41,1,1.0,0.0,24291.0,12145.5
24172,2015,NonResidential,Retail Store,5,NORTH,47.70052234,-122.3037562,1.0,2.0,20738,Retail Store,497991.0,3.47,0.06,57,1,1.0,0.0,20738.0,10369.0
24178,2015,NonResidential,Mixed Use Property,5,NORTH,47.70171366,-122.302613,1.0,4.0,30948,Office,938908.0,6.55,0.08,15,2,1.0,0.0,30948.0,7737.0
24180,2015,NonResidential,Medical Office,5,NORTH,47.70439219,-122.322815,1.0,2.0,28385,Medical Office,2204020.0,15.37,0.21,29,1,0.75142,0.24858,28385.0,14192.5
24202,2015,NonResidential,Non-Refrigerated Warehouse,2,GREATER DUWAMISH,47.57265472,-122.32511139,1.0,1.0,21755,Non-Refrigerated Warehouse,901563.0,15.24,0.56,37,2,1.0,0.0,21755.0,21755.0
24205,2015,NonResidential,Other,2,GREATER DUWAMISH,47.5721817,-122.3243103,1.0,1.0,27933,Other,293217.0,2.04,0.03,55,1,1.0,0.0,27933.0,27933.0
24209,2015,NonResidential,Small- and Mid-Sized Office,2,GREATER DUWAMISH,47.5702588,-122.3244415,1.0,1.0,23143,Office,1076389.0,31.47,1.26,32,2,1.0,0.0,23143.0,23143.0
24216,2015,NonResidential,Small- and Mid-Sized Office,2,GREATER DUWAMISH,47.57086955,-122.3267738,1.0,1.0,28800,Office,1883864.0,49.18,1.54,53,2,1.0,0.0,28800.0,28800.0
24218,2015,NonResidential,Non-Refrigerated Warehouse,2,GREATER DUWAMISH,47.572982,-122.328269,1.0,1.0,39600,Non-Refrigerated Warehouse,455153.0,3.17,0.03,63,1,1.0,0.0,39600.0,39600.0
24219,2015,NonResidential,Non-Refrigerated Warehouse,2,GREATER DUWAMISH,47.57257755,-122.3281661,1.0,1.0,39600,Non-Refrigerated Warehouse,415975.0,6.98,0.14,63,1,1.0,0.0,39600.0,39600.0
24225,2015,NonResidential,"Distribution Center
",2,GREATER DUWAMISH,47.57738996,-122.3284072,1.0,1.0,41248,Distribution Center,1097192.0,16.44,0.3,78,1,1.0,0.0,41248.0,41248.0
24227,2015,NonResidential,Other,2,GREATER DUWAMISH,47.57645396,-122.3281469,1.0,1.0,36400,Other,1558348.0,45.01,1.14,6,2,1.0,0.0,36400.0,36400.0
24240,2015,NonResidential,Other,1,SOUTHWEST,47.5639775,-122.3871858,1.0,1.0,31332,Other,3643112.0,25.4,0.31,95,1,1.0,0.0,31332.0,31332.0
24244,2015,NonResidential,Worship Facility,1,SOUTHWEST,47.571777,-122.387161,1.0,2.0,35864,Worship Facility,1234149.0,43.77,1.16,67,1,1.0,0.0,35864.0,17932.0
24250,2015,NonResidential,Worship Facility,2,GREATER DUWAMISH,47.55399286,-122.3152868,1.0,1.0,20484,Worship Facility,818317.0,38.45,1.85,61,1,1.0,0.0,20484.0,20484.0
24252,2015,NonResidential,Medical Office,4,NORTHEAST,47.66147138,-122.2862292,1.0,4.0,45264,Medical Office,1695067.0,11.82,0.1,31,1,0.61068,0.38932,45264.0,11316.0
24253,2015,NonResidential,Medical Office,4,NORTHEAST,47.66147138,-122.2862292,1.0,4.0,36932,Medical Office,2781314.0,19.39,0.2,28,1,0.60533,0.39467,36932.0,9233.0
24259,2015,NonResidential,Other,3,CENTRAL,47.60779764,-122.3123511,1.0,4.0,45082,Other/Specialty Hospital,4700552.0,119.98,2.39,42,1,1.0,0.0,45082.0,11270.5
24270,2015,NonResidential,Worship Facility,6,NORTHWEST,47.68358093,-122.3547242,1.0,2.0,41600,Worship Facility,1189432.0,31.92,0.7,64,1,1.0,0.0,41600.0,20800.0
24274,2015,NonResidential,Small- and Mid-Sized Office,4,LAKE UNION,47.6356436,-122.3251075,1.0,2.0,34110,Office,2559486.0,17.84,0.2,55,1,1.0,0.0,34110.0,17055.0
24332,2015,NonResidential,Non-Refrigerated Warehouse,2,GREATER DUWAMISH,47.57821571,-122.3279704,1.0,1.0,23750,Non-Refrigerated Warehouse,538740.0,3.76,0.06,45,2,1.0,0.0,23750.0,23750.0
24333,2015,NonResidential,Non-Refrigerated Warehouse,2,GREATER DUWAMISH,47.57827219,-122.3267079,1.0,1.0,43390,Non-Refrigerated Warehouse,498745.0,3.48,0.03,45,2,1.0,0.0,43390.0,43390.0
24344,2015,NonResidential,Non-Refrigerated Warehouse,2,GREATER DUWAMISH,47.5827978,-122.3268508,1.0,1.0,35400,Non-Refrigerated Warehouse,415586.0,2.9,0.03,56,1,1.0,0.0,35400.0,35400.0
24348,2015,NonResidential,"Distribution Center
",2,GREATER DUWAMISH,47.58513352,-122.3282619,1.0,1.0,28144,Distribution Center,752441.0,8.53,0.2,49,2,1.0,0.0,28144.0,28144.0
24351,2015,NonResidential,Non-Refrigerated Warehouse,2,GREATER DUWAMISH,47.5843869,-122.3282012,1.0,3.0,71283,Non-Refrigerated Warehouse,2337146.0,35.56,0.38,99,2,1.0,0.0,71283.0,23761.0
24354,2015,NonResidential,Non-Refrigerated Warehouse,2,GREATER DUWAMISH,47.58676216,-122.328019,1.0,1.0,23792,Non-Refrigerated Warehouse,2747654.0,19.15,0.31,26,2,1.0,0.0,23792.0,23792.0
24356,2015,NonResidential,Small- and Mid-Sized Office,2,GREATER DUWAMISH,47.58895403,-122.3282851,1.0,2.0,47368,No information,1962105.0,46.25,0.86,36,1,1.0,0.0,47368.0,23684.0
24358,2015,NonResidential,Mixed Use Property,2,GREATER DUWAMISH,47.58866254,-122.3266729,1.0,1.0,46183,Non-Refrigerated Warehouse,1989017.0,31.99,0.54,84,3,1.0,0.0,46183.0,46183.0
24359,2015,NonResidential,Small- and Mid-Sized Office,3,CENTRAL,47.60594736,-122.3137802,1.0,5.0,72613,Office,2517075.0,36.48,0.38,31,2,0.68617,0.31383,72613.0,14522.6
24374,2015,NonResidential,Retail Store,2,SOUTHEAST,47.56515299,-122.2878597,1.0,1.0,36071,Retail Store,3773723.0,147.16,3.94,47,1,1.0,0.0,36071.0,36071.0
24375,2015,SPS-District K-12,K-12 School,2,SOUTHEAST,47.56532018,-122.2830886,1.0,3.0,51672,K-12 School,1618570.0,30.1,0.48,26,1,1.0,0.0,51672.0,17224.0
24376,2015,Nonresidential COS,Medical Office,2,SOUTHEAST,47.56364916,-122.285728,1.0,2.0,38352,Medical Office,2083584.0,14.53,0.15,25,2,0.71105,0.28895,38352.0,19176.0
24381,2015,Nonresidential COS,Mixed Use Property,2,SOUTHEAST,47.56128581,-122.2833962,1.0,1.0,28425,Fitness Center/Health Club/Gym,2845872.0,94.92,3.15,20,3,1.0,0.0,28425.0,28425.0
24406,2015,NonResidential,Other,5,NORTH,47.71387426,-122.2979023,1.0,3.0,35115,Automobile Dealership,1911427.0,22.53,0.43,6,1,1.0,0.0,35115.0,11705.0
24415,2015,NonResidential,Mixed Use Property,5,NORTHWEST,47.69728551,-122.3463697,1.0,1.0,66704,Other - Education,599390.0,21.2,0.3,43,5,1.0,0.0,66704.0,66704.0
24435,2015,NonResidential,Small- and Mid-Sized Office,3,EAST,47.61356613,-122.3200439,1.0,2.0,36000,Office,1066901.0,19.11,0.43,108,2,1.0,0.0,36000.0,18000.0
24448,2015,NonResidential,Mixed Use Property,3,EAST,47.61322021,-122.31723022,1.0,1.0,36000,Parking,1119679.0,24.64,0.59,102,2,1.0,0.0,36000.0,36000.0
24451,2015,NonResidential,Non-Refrigerated Warehouse,3,EAST,47.61468283,-122.3177654,1.0,2.0,43200,Non-Refrigerated Warehouse,2175165.0,45.21,0.89,100,1,1.0,0.0,43200.0,21600.0
24458,2015,NonResidential,Small- and Mid-Sized Office,2,GREATER DUWAMISH,47.59498333,-122.3285483,1.0,4.0,53840,Office,2827818.0,43.84,0.63,102,2,0.76096,0.23904,53840.0,13460.0
24461,2015,NonResidential,Retail Store,2,GREATER DUWAMISH,47.58814621,-122.32955933,1.0,1.0,43794,Retail Store,1115020.0,17.4,0.31,40,2,1.0,0.0,43794.0,43794.0
24472,2015,NonResidential,Non-Refrigerated Warehouse,2,GREATER DUWAMISH,47.5746652,-122.3308449,1.0,1.0,48280,Non-Refrigerated Warehouse,2093011.0,51.17,0.94,47,2,1.0,0.0,48280.0,48280.0
24473,2015,NonResidential,"Distribution Center
",2,GREATER DUWAMISH,47.57268133,-122.3307586,1.0,1.0,36040,Distribution Center,360045.0,8.35,0.2,61,2,1.0,0.0,36040.0,36040.0
24479,2015,NonResidential,Supermarket/Grocery Store,4,NORTHEAST,47.68250881,-122.2893179,1.0,1.0,32822,Supermarket/Grocery Store,9143764.0,236.34,6.49,50,2,1.0,0.0,32822.0,32822.0
24482,2015,SPS-District K-12,K-12 School,4,NORTHEAST,47.68070394,-122.2758031,1.0,1.0,64314,K-12 School,2802428.0,101.64,1.51,67,1,1.0,0.0,64314.0,64314.0
24484,2015,NonResidential,Worship Facility,4,NORTHEAST,47.68072624,-122.2899609,1.0,2.0,20385,Worship Facility,816118.0,34.28,1.64,65,1,1.0,0.0,20385.0,10192.5
24485,2015,NonResidential,Worship Facility,4,NORTHEAST,47.67983278,-122.277412,1.0,1.0,24295,Worship Facility,219483.0,1.53,0.02,69,1,1.0,0.0,24295.0,24295.0
24488,2015,NonResidential,Small- and Mid-Sized Office,4,NORTHEAST,47.66889257,-122.2833226,1.0,2.0,20317,Office,656345.0,4.58,0.09,48,1,1.0,0.0,20317.0,10158.5
24493,2015,NonResidential,Supermarket/Grocery Store,4,NORTHEAST,47.66822809,-122.2836379,1.0,1.0,24377,Supermarket/Grocery Store,9620496.0,243.13,8.95,42,1,1.0,0.0,24377.0,24377.0
24513,2015,NonResidential,Other,5,NORTHWEST,47.70182669,-122.342462,1.0,1.0,33392,Movie Theater,2844380.0,19.83,0.23,29,1,1.0,0.0,33392.0,33392.0
24514,2015,NonResidential,Supermarket/Grocery Store,5,NORTHWEST,47.70265004,-122.3424789,1.0,1.0,45155,Supermarket/Grocery Store,6781960.0,157.13,3.06,29,1,1.0,0.0,45155.0,45155.0
24531,2015,NonResidential,Non-Refrigerated Warehouse,1,GREATER DUWAMISH,47.5309583,-122.3320685,1.0,1.0,32000,Non-Refrigerated Warehouse,1072500.0,41.74,1.26,49,1,1.0,0.0,32000.0,32000.0
24532,2015,NonResidential,Non-Refrigerated Warehouse,1,GREATER DUWAMISH,47.5309583,-122.3320685,1.0,1.0,44000,Non-Refrigerated Warehouse,4481010.0,190.17,4.22,45,1,1.0,0.0,44000.0,44000.0
24534,2015,NonResidential,Non-Refrigerated Warehouse,1,GREATER DUWAMISH,47.5309583,-122.3320685,1.0,1.0,36000,Non-Refrigerated Warehouse,2687078.0,111.12,3.0,42,1,1.0,0.0,36000.0,36000.0
24536,2015,NonResidential,Non-Refrigerated Warehouse,1,GREATER DUWAMISH,47.52593209,-122.3308402,1.0,1.0,31360,Non-Refrigerated Warehouse,1279570.0,40.06,1.19,36,2,1.0,0.0,31360.0,31360.0
24537,2015,NonResidential,Non-Refrigerated Warehouse,1,GREATER DUWAMISH,47.52593209,-122.3308402,1.0,1.0,33320,Non-Refrigerated Warehouse,2254220.0,65.65,1.82,36,2,1.0,0.0,33320.0,33320.0
24538,2015,NonResidential,Non-Refrigerated Warehouse,1,GREATER DUWAMISH,47.52593209,-122.3308402,1.0,1.0,48020,Non-Refrigerated Warehouse,2240549.0,55.2,1.03,36,1,1.0,0.0,48020.0,48020.0
24539,2015,NonResidential,Non-Refrigerated Warehouse,1,GREATER DUWAMISH,47.52593209,-122.3308402,1.0,1.0,27420,Non-Refrigerated Warehouse,1126690.0,35.58,1.22,36,1,1.0,0.0,27420.0,27420.0
24547,2015,NonResidential,K-12 School,3,CENTRAL,47.60870162,-122.2998229,1.0,2.0,24152,K-12 School,56493.0,0.35,0.01,86,1,1.0,0.0,24152.0,12076.0
24560,2015,NonResidential,K-12 School,5,NORTHEAST,47.69356813,-122.2893394,1.0,2.0,43645,K-12 School,2126066.0,85.3,1.9,66,1,1.0,0.0,43645.0,21822.5
24563,2015,NonResidential,Retail Store,5,NORTHEAST,47.69064238,-122.2901908,1.0,1.0,26853,Retail Store,1452804.0,19.3,0.52,63,1,1.0,0.0,26853.0,26853.0
24579,2015,NonResidential,Other,2,GREATER DUWAMISH,47.57489085,-122.3336642,1.0,1.0,27760,Other,2360656.0,82.02,2.81,99,4,1.0,0.0,27760.0,27760.0
24581,2015,NonResidential,Other,2,GREATER DUWAMISH,47.57458115,-122.33369446,1.0,1.0,20975,Other - Entertainment/Public Assembly,268269.0,3.14,0.1,78,3,1.0,0.0,20975.0,20975.0
24585,2015,NonResidential,Other,2,GREATER DUWAMISH,47.57621087,-122.3336886,1.0,1.0,26075,Other,1535784.0,18.91,0.5,97,1,1.0,0.0,26075.0,26075.0
24587,2015,NonResidential,Non-Refrigerated Warehouse,2,GREATER DUWAMISH,47.57881724,-122.3327404,1.0,1.0,29394,Non-Refrigerated Warehouse,1529309.0,26.45,0.73,23,2,1.0,0.0,29394.0,29394.0
24589,2015,NonResidential,Non-Refrigerated Warehouse,2,GREATER DUWAMISH,47.57938766,-122.33369446,1.0,2.0,20400,Non-Refrigerated Warehouse,456747.0,12.26,0.55,89,2,1.0,0.0,20400.0,10200.0
24591,2015,NonResidential,Small- and Mid-Sized Office,2,GREATER DUWAMISH,47.57895555,-122.3336665,1.0,1.0,20460,Office,3087318.0,21.52,0.4,89,1,1.0,0.0,20460.0,20460.0
24593,2015,NonResidential,"Self-Storage Facility
",2,GREATER DUWAMISH,47.58167648,-122.33369446,1.0,2.0,25821,Self-Storage Facility,207572.0,1.66,0.03,90,1,1.0,0.0,25821.0,12910.5
24598,2015,NonResidential,Refrigerated Warehouse,2,GREATER DUWAMISH,47.58199912,-122.3325951,1.0,2.0,21870,Refrigerated Warehouse,1084233.0,7.56,0.13,60,1,1.0,0.0,21870.0,10935.0
24599,2015,NonResidential,Non-Refrigerated Warehouse,2,GREATER DUWAMISH,47.58064548,-122.3324885,1.0,1.0,51664,Non-Refrigerated Warehouse,3494383.0,61.36,0.96,27,1,1.0,0.0,51664.0,51664.0
24600,2015,NonResidential,Medical Office,1,DELRIDGE,47.53409853,-122.3661589,1.0,1.0,43615,Medical Office,3118304.0,104.45,2.26,45,1,1.0,0.0,43615.0,43615.0
24601,2015,NonResidential,Small- and Mid-Sized Office,1,DELRIDGE,47.53409853,-122.3661589,1.0,3.0,36879,Office,1012034.0,7.06,0.07,45,1,1.0,0.0,36879.0,12293.0
24602,2015,Nonresidential COS,Other,1,DELRIDGE,47.53588197,-122.361815,1.0,2.0,28531,Other,3468606.0,90.13,2.85,13,2,1.0,0.0,28531.0,14265.5
24603,2015,NonResidential,Non-Refrigerated Warehouse,1,DELRIDGE,47.53842482,-122.361646,1.0,2.0,36600,Non-Refrigerated Warehouse,288191.0,2.01,0.02,33,1,1.0,0.0,36600.0,18300.0
24604,2015,NonResidential,Mixed Use Property,1,SOUTHWEST,47.57280318,-122.370458,1.0,5.0,35176,Office,956598.0,6.67,0.07,11,2,1.0,0.0,35176.0,7035.2
24614,2015,SPS-District K-12,K-12 School,5,NORTH,47.69878269,-122.3081331,1.0,1.0,36701,K-12 School,1307883.0,39.1,0.99,56,1,1.0,0.0,36701.0,36701.0
24624,2015,NonResidential,College/University,4,LAKE UNION,47.652324,-122.342193,1.0,2.0,41293,College/University,2817261.0,58.29,1.21,75,2,0.63086,0.36914,41293.0,20646.5
24629,2015,NonResidential,Non-Refrigerated Warehouse,2,GREATER DUWAMISH,47.55709147,-122.3332356,1.0,1.0,48890,Non-Refrigerated Warehouse,2101795.0,60.11,1.13,74,2,1.0,0.0,48890.0,48890.0
24630,2015,NonResidential,Small- and Mid-Sized Office,2,GREATER DUWAMISH,47.55674918,-122.3332714,1.0,3.0,43473,Office,4328527.0,30.18,0.27,15,1,1.0,0.0,43473.0,14491.0
24636,2015,NonResidential,Retail Store,1,DELRIDGE,47.52131741,-122.3668974,1.0,1.0,40265,Retail Store,3766813.0,33.78,0.45,25,1,1.0,0.0,40265.0,40265.0
24640,2015,NonResidential,Retail Store,1,DELRIDGE,47.52131741,-122.3668974,1.0,1.0,26208,Retail Store,1456039.0,28.39,0.91,10,1,1.0,0.0,26208.0,26208.0
24646,2015,Nonresidential COS,Other,1,DELRIDGE,47.52788744,-122.3690121,1.0,2.0,27227,Other - Recreation,7801590.0,283.47,9.96,40,6,1.0,0.0,27227.0,13613.5
24649,2015,NonResidential,Mixed Use Property,6,BALLARD,47.69733391,-122.3736216,1.0,1.0,42172,Other - Education,3590408.0,168.36,3.94,89,6,1.0,0.0,42172.0,42172.0
24653,2015,NonResidential,Retail Store,6,NORTHWEST,47.6911139,-122.3571658,1.0,1.0,51000,Retail Store,1348717.0,14.39,0.18,62,1,1.0,0.0,51000.0,51000.0
24700,2015,NonResidential,Mixed Use Property,2,GREATER DUWAMISH,47.58452988,-122.33369446,1.0,1.0,27000,Other,257953.0,1.8,0.03,99,3,1.0,0.0,27000.0,27000.0
24701,2015,NonResidential,Other,2,GREATER DUWAMISH,47.58784751,-122.3336846,1.0,2.0,20747,Other - Entertainment/Public Assembly,1067793.0,17.62,0.67,80,3,1.0,0.0,20747.0,10373.5
24705,2015,NonResidential,Non-Refrigerated Warehouse,2,GREATER DUWAMISH,47.58896809,-122.3336733,1.0,2.0,40800,Non-Refrigerated Warehouse,744615.0,23.59,0.54,87,2,1.0,0.0,40800.0,20400.0
24708,2015,NonResidential,Small- and Mid-Sized Office,2,GREATER DUWAMISH,47.59507101,-122.3337217,1.0,2.0,20150,Office,571644.0,3.99,0.08,95,1,1.0,0.0,20150.0,10075.0
24710,2015,NonResidential,Other,2,GREATER DUWAMISH,47.5934118,-122.33413629,1.0,4.0,44775,Other,906103.0,25.39,0.52,106,1,1.0,0.0,44775.0,11193.75
24711,2015,NonResidential,Small- and Mid-Sized Office,2,DOWNTOWN,47.59648755,-122.3336611,1.0,5.0,32250,Office,788027.0,11.41,0.27,105,1,1.0,0.0,32250.0,6450.0
24712,2015,NonResidential,Small- and Mid-Sized Office,2,DOWNTOWN,47.59648755,-122.3336611,1.0,7.0,36000,Office,1523508.0,10.62,0.11,106,1,1.0,0.0,36000.0,5142.857
24714,2015,NonResidential,Non-Refrigerated Warehouse,2,GREATER DUWAMISH,47.59123042,-122.3348144,1.0,2.0,41276,Non-Refrigerated Warehouse,2062419.0,71.94,1.66,77,3,1.0,0.0,41276.0,20638.0
24716,2015,NonResidential,Refrigerated Warehouse,2,GREATER DUWAMISH,47.5899297,-122.3354831,1.0,2.0,24430,Refrigerated Warehouse,1297872.0,25.1,0.86,78,2,1.0,0.0,24430.0,12215.0
24717,2015,NonResidential,Other,2,GREATER DUWAMISH,47.58787647,-122.3345773,1.0,3.0,27690,Other,17150.0,0.12,0.0,105,2,1.0,0.0,27690.0,9230.0
24720,2015,NonResidential,Small- and Mid-Sized Office,2,GREATER DUWAMISH,47.58685684,-122.33470154,1.0,1.0,22580,Office,948975.0,10.82,0.32,88,1,1.0,0.0,22580.0,22580.0
24725,2015,NonResidential,Non-Refrigerated Warehouse,3,CENTRAL,47.60201243,-122.3164416,1.0,1.0,20000,Non-Refrigerated Warehouse,554528.0,24.18,1.18,89,1,1.0,0.0,20000.0,20000.0
24726,2015,NonResidential,Non-Refrigerated Warehouse,3,CENTRAL,47.60234022,-122.3159603,1.0,1.0,42000,Non-Refrigerated Warehouse,2034884.0,79.98,1.84,61,2,1.0,0.0,42000.0,42000.0
24758,2015,NonResidential,"Self-Storage Facility
",3,CENTRAL,47.61246498,-122.3162959,1.0,1.0,24248,Self-Storage Facility,108795.0,0.78,0.01,53,2,1.0,0.0,24248.0,24248.0
24769,2015,NonResidential,Senior Care Community,5,NORTH,47.70175841,-122.3235891,1.0,6.0,244500,Senior Care Community,11788719.0,312.59,1.16,6,1,0.73528,0.26472,244500.0,40750.0
24778,2015,NonResidential,Non-Refrigerated Warehouse,2,GREATER DUWAMISH,47.55624882,-122.3389888,1.0,1.0,24617,Non-Refrigerated Warehouse,94186.0,0.66,0.01,83,1,1.0,0.0,24617.0,24617.0
24780,2015,NonResidential,Other,2,GREATER DUWAMISH,47.5589184,-122.3315553,1.0,3.0,127065,Parking,3293119.0,22.96,0.07,6,2,0.33333,0.66667,127065.0,42355.0
24781,2015,NonResidential,Retail Store,2,GREATER DUWAMISH,47.55772248,-122.3303053,1.0,1.0,37247,No information,1645030.0,54.14,1.37,51,1,1.0,0.0,37247.0,37247.0
24803,2015,NonResidential,Retail Store,6,BALLARD,47.69291203,-122.375885,1.0,1.0,25384,Retail Store,2483099.0,47.42,1.56,22,1,1.0,0.0,25384.0,25384.0
24822,2015,NonResidential,Small- and Mid-Sized Office,2,GREATER DUWAMISH,47.58462143,-122.33470154,1.0,3.0,49052,Office,1863468.0,12.99,0.1,105,2,1.0,0.0,49052.0,16350.667
24823,2015,NonResidential,Non-Refrigerated Warehouse,2,GREATER DUWAMISH,47.58319154,-122.3347027,1.0,2.0,52110,Non-Refrigerated Warehouse,402136.0,15.27,0.28,115,1,1.0,0.0,52110.0,26055.0
24825,2015,NonResidential,Non-Refrigerated Warehouse,2,GREATER DUWAMISH,47.58293152,-122.334685,1.0,2.0,20970,No information,304982.0,7.28,0.31,105,1,1.0,0.0,20970.0,10485.0
24830,2015,NonResidential,Small- and Mid-Sized Office,2,GREATER DUWAMISH,47.57594454,-122.3362391,1.0,2.0,39036,Office,1437569.0,35.54,0.81,78,2,1.0,0.0,39036.0,19518.0
24840,2015,NonResidential,Small- and Mid-Sized Office,2,GREATER DUWAMISH,47.57526209,-122.3347213,1.0,1.0,26310,Office,764906.0,11.48,0.33,92,3,1.0,0.0,26310.0,26310.0
24857,2015,NonResidential,Retail Store,2,SOUTHEAST,47.54739468,-122.2848571,1.0,1.0,37883,Retail Store,10591549.0,316.9,7.76,49,2,1.0,0.0,37883.0,37883.0
24862,2015,NonResidential,K-12 School,1,DELRIDGE,47.53888005,-122.3755891,1.0,3.0,29874,K-12 School,1216543.0,50.93,1.66,53,1,1.0,0.0,29874.0,9958.0
24868,2015,NonResidential,Worship Facility,7,MAGNOLIA / QUEEN ANNE,47.64000193,-122.3973945,1.0,1.0,20140,Worship Facility,1011399.0,47.91,2.35,50,2,1.0,0.0,20140.0,20140.0
24876,2015,NonResidential,"Self-Storage Facility
",6,NORTHWEST,47.70276573,-122.3562714,1.0,2.0,71874,Self-Storage Facility,1094622.0,37.58,0.5,25,1,0.56328,0.43672,71874.0,35937.0
24886,2015,NonResidential,Small- and Mid-Sized Office,3,CENTRAL,47.60120669,-122.301603,1.0,2.0,39953,Office,1552645.0,27.9,0.57,44,1,1.0,0.0,39953.0,19976.5
24893,2015,NonResidential,Retail Store,3,CENTRAL,47.6000464,-122.301695,1.0,2.0,21200,No information,1728794.0,12.05,0.22,17,1,1.0,0.0,21200.0,10600.0
24895,2015,NonResidential,Supermarket/Grocery Store,3,CENTRAL,47.59845416,-122.300978,1.0,1.0,30630,No information,6507500.0,65.14,1.27,35,1,1.0,0.0,30630.0,30630.0
24896,2015,NonResidential,Retail Store,3,CENTRAL,47.59845416,-122.300978,1.0,2.0,23421,No information,1966028.0,13.71,0.22,35,1,1.0,0.0,23421.0,11710.5
24904,2015,NonResidential,Mixed Use Property,7,MAGNOLIA / QUEEN ANNE,47.63452966,-122.3757569,1.0,2.0,23000,No information,595839.0,16.59,0.66,87,1,1.0,0.0,23000.0,11500.0
24908,2015,SPS-District K-12,K-12 School,6,BALLARD,47.6766635,-122.3805141,1.0,3.0,117116,K-12 School,4677797.0,202.65,1.69,84,1,1.0,0.0,117116.0,39038.667
24909,2015,NonResidential,Worship Facility,6,BALLARD,47.67657891,-122.3824941,1.0,2.0,24120,Worship Facility,750854.0,27.45,1.09,87,1,1.0,0.0,24120.0,12060.0
24911,2015,NonResidential,Worship Facility,6,BALLARD,47.67644797,-122.3850033,1.0,3.0,35736,Worship Facility,1068881.0,46.36,1.27,86,2,1.0,0.0,35736.0,11912.0
24943,2015,NonResidential,Non-Refrigerated Warehouse,2,GREATER DUWAMISH,47.57282897,-122.335705,1.0,1.0,51050,Non-Refrigerated Warehouse,1224554.0,19.57,0.3,74,1,1.0,0.0,51050.0,51050.0
24948,2015,NonResidential,Retail Store,2,GREATER DUWAMISH,47.57044824,-122.3347923,1.0,2.0,21900,No information,1111487.0,28.35,1.16,61,1,1.0,0.0,21900.0,10950.0
24950,2015,NonResidential,Other,2,GREATER DUWAMISH,47.58797986,-122.323064,1.0,1.0,25460,Other,915676.0,6.38,0.1,63,1,1.0,0.0,25460.0,25460.0
24955,2015,NonResidential,"Distribution Center
",2,GREATER DUWAMISH,47.57228851,-122.33862305,1.0,1.0,65164,Distribution Center,276107.0,6.19,0.08,63,1,1.0,0.0,65164.0,65164.0
24958,2015,NonResidential,Non-Refrigerated Warehouse,2,GREATER DUWAMISH,47.5732025,-122.3375745,1.0,1.0,33462,Non-Refrigerated Warehouse,2147013.0,14.97,0.17,51,1,1.0,0.0,33462.0,33462.0
24959,2015,NonResidential,Mixed Use Property,2,GREATER DUWAMISH,47.57505229,-122.3386795,1.0,1.0,35310,Other,1746787.0,50.93,1.33,63,3,1.0,0.0,35310.0,35310.0
24991,2015,NonResidential,Other,2,GREATER DUWAMISH,47.54079117,-122.3232211,1.0,3.0,36140,Other,4270584.0,29.77,0.32,53,1,1.0,0.0,36140.0,12046.667
24994,2015,NonResidential,Other,3,DOWNTOWN,47.59890747,-122.31678772,1.0,2.0,47963,Other - Mall,8228399.0,303.14,6.06,24,2,0.55416,0.44584,47963.0,23981.5
